SMILES                                                                                                                    ,MolWt             ,MolLogP              ,pChEMBL Value
COC(=O)c1sccc1NC(=O)c1ccc(C(=O)Nc2ccsc2C(=O)OC)cc1                                                                        ,444.4900000000002 ,3.887400000000002    ,4.01
COC(C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1                                                                             ,420.69000000000005,5.398220000000004    ,7.4
COC1O[C@H](CO)[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1                                        ,498.39300000000026,-0.6043000000000006  ,5.27
COCCCNS(=O)(=O)c1ccc(Oc2cc(O)c3c(c2O)C(=O)c2ccccc2C3=O)cc1                                                                ,483.4980000000002 ,2.9803000000000024   ,4.32
COOC(=O)c1cc2cc(O)c(O)cc2cn1                                                                                              ,235.195           ,1.3641999999999994   ,4.0
COOC(=O)c1cc2ccc(O)c(O)c2cn1                                                                                              ,235.195           ,1.3641999999999996   ,4.85
COOC(=O)c1ccc2c(O)c(O)ccc2c1                                                                                              ,234.207           ,1.9692               ,5.1
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                               ,518.4710000000002 ,0.783699999999999    ,4.5
CO[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                               ,518.4710000000002 ,0.7836999999999998   ,4.52
CO[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O                               ,518.4710000000002 ,0.7836999999999996   ,4.46
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                                ,518.4710000000002 ,0.783699999999999    ,4.54
CO[C@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                                ,518.4710000000002 ,0.7836999999999998   ,4.16
CO[C@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O                                ,518.4710000000002 ,0.7836999999999996   ,4.08
COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O                                                                                 ,316.2650000000001 ,2.291000000000001    ,4.220000000000001
COc1c2c(c(O)c3c1NCCN3)C(=O)N(Cc1ccc(F)cc1)C2                                                                              ,343.358           ,2.5333000000000006   ,6.07
COc1c2c(c(O)c3ncc(F)cc13)C(=O)N(Cc1ccc(F)cc1)C2                                                                           ,356.32800000000003,3.3832000000000013   ,8.14
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2                                                                              ,338.338           ,3.2441000000000013   ,7.273333333333333
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2(C)C                                                                          ,366.39200000000005,3.979200000000003    ,6.68
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C21CC1                                                                          ,364.3760000000001 ,3.7332000000000027   ,8.15
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2=O                                                                            ,352.321           ,2.8843000000000014   ,7.1
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2C                                                                             ,352.365           ,3.805100000000002    ,7.06
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2O                                                                             ,354.337           ,2.7350000000000017   ,7.44
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2OC                                                                            ,368.36400000000003,3.3891000000000018   ,7.19
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2SCCC(=O)N1CCNCC1                                                              ,510.5910000000003 ,3.2978000000000005   ,7.23
COc1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2SCCC(=O)O                                                                     ,442.46800000000013,3.9506000000000023   ,6.53
COc1c2c(c(O)c3nccnc13)C(=O)N(Cc1ccc(F)cc1)C2                                                                              ,339.326           ,2.639100000000001    ,6.68
COc1c2c(c(O)c3ncn(Cc4ccccc4)c13)C(=O)N(Cc1ccc(F)cc1)C2                                                                    ,417.44000000000017,4.093900000000003    ,4.62
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O                                                                        ,368.38500000000005,3.852600000000003    ,4.426666666666667
COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O                                                                               ,326.348           ,3.4107000000000025   ,4.43
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O                                                                          ,354.35800000000006,3.0669000000000026   ,4.9
COc1cc(/C=C/C(=O)OCCc2ccccc2)ccc1O                                                                                        ,298.338           ,3.1999000000000026   ,4.0
COc1cc(/C=C/S(=O)(=O)CS(=O)(=O)/C=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O                                                           ,472.49300000000017,1.9549000000000003   ,4.3
COc1cc(/C=C/S(=O)(=O)CS(=O)(=O)/C=C/c2cc(OC)c(C(C)=O)c(C(C)=O)c2)cc(C(C)=O)c1C(C)=O                                       ,576.6450000000002 ,3.9429000000000034   ,4.52
COc1cc(/C=C/S(=O)(=O)CS(=O)(=O)/C=C/c2ccccc2)cc(C(C)=O)c1C(C)=O                                                           ,462.5450000000002 ,3.5291000000000023   ,4.1
COc1cc(/C=C/S(=O)(=O)CS(=O)(=O)/C=C/c2ccccc2)cc(O)c1O                                                                     ,410.46900000000005,2.5351000000000017   ,4.1
COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc(O)c1O                                                                            ,353.3300000000001 ,3.2288000000000014   ,6.03
COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc(OC)c1O                                                                           ,367.3570000000001 ,3.5318000000000027   ,5.33
COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O                                                                               ,337.331           ,3.5232000000000014   ,5.49
COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc(OC)c1OC                                                                       ,396.39900000000017,2.8599000000000014   ,5.7
COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)ccc1O                                                                            ,352.34600000000006,2.5483000000000016   ,6.16
COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O                                                                          ,366.41300000000007,4.3350000000000035   ,4.0
COc1cc(/C=N/NC2=NC(=O)C(CC(=O)Nc3ccc(Cl)c(Cl)c3)S2)ccc1O                                                                  ,467.33400000000006,3.657900000000002    ,4.234999999999999
COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2                                                                         ,358.3020000000001 ,2.8532400000000013   ,4.945
COc1cc(C(C2=C(O)C(=O)c3ccccc3C2=O)C2=C(O)C(=O)c3ccccc3C2=O)cc(Br)c1O                                                      ,561.3400000000003 ,5.029500000000003    ,4.6
COc1cc(C(C2=C(O)C(=O)c3ccccc3C2=O)C2C(=O)c3ccccc3C(=O)C2O)cc(Br)c1O                                                       ,563.3560000000002 ,4.194500000000003    ,4.7
COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O                                                                    ,458.4220000000002 ,4.205000000000003    ,4.12
COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2                                                                          ,362.7650000000001 ,4.116860000000003    ,5.528333333333333
COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O                                                                       ,386.3120000000002 ,2.3163400000000007   ,5.426
COc1cc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)cc(OC)c1OC                                                                           ,406.8220000000002 ,2.2537000000000003   ,4.136666666666667
COc1cc(CNC(=O)c2ccc3ccc(C(=O)O)c(O)c3n2)cc(O)c1O                                                                          ,384.3440000000001 ,1.9883999999999995   ,5.19
COc1cc(Cc2ccccc2)cc(/C(O)=C/C(=O)C(=O)O)c1                                                                                ,312.321           ,2.8385999999999996   ,6.85
COc1cc(Cc2ccccc2)cc(C(=O)CC(=O)C(=O)O)c1                                                                                  ,312.321           ,2.5125               ,6.85
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3                                                                                ,341.3420000000001 ,2.6198000000000006   ,7.39
COc1cc(NC(=O)c2ccc3ccc(C(=O)O)c(O)c3n2)cc(O)c1O                                                                           ,370.3170000000001 ,2.3106999999999998   ,5.19
COc1cc(Nc2n[nH]c(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)cc(OC)c1OC                                                                 ,485.9750000000002 ,3.625420000000002    ,4.795
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1                                                                               ,316.26500000000004,2.2910000000000013   ,4.375
COc1cc(O)c2c(O)c3c(cc2c1-c1c(OC)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O                                         ,602.6360000000003 ,6.305000000000006    ,4.25
COc1cc(O)c2c(OC)c3c(cc2c1-c1c(O)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O                                         ,602.6360000000003 ,6.305000000000005    ,5.1
COc1cc(O)c2c(OC)c3c(cc2c1-c1c(OC)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O                                        ,616.6630000000002 ,6.608000000000007    ,4.4
COc1cc(OC)c2c(OC)c3c(cc2c1-c1c(OC)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O                                       ,630.6900000000003 ,6.911000000000008    ,4.22
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2CCO                                                                           ,405.8090000000002 ,3.083900000000001    ,8.04
COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4c(OC)c(OC)c(OC)cc4c23)cc1O                                                      ,543.5280000000004 ,5.473300000000005    ,4.756666666666667
COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O                                                           ,499.4750000000002 ,5.161700000000006    ,5.156666666666666
COc1ccc(-c2c3c4cc(OC)c(OS(=O)(=O)[O-])cc4oc(=O)c3n3ccc4cc(OC)c(OC)cc4c23)cc1O                                             ,592.5580000000002 ,4.598100000000005    ,4.853333333333333
COc1ccc(-c2c3n(c4c(=O)oc5cc(O)c(OC)cc5c24)CCc2c-3cc(OC)c(OC)c2OC)cc1O                                                     ,545.5440000000004 ,5.092000000000005    ,4.646666666666667
COc1ccc(-c2c3n(c4c(=O)oc5cc(OS(=O)(=O)[O-])c(OC)cc5c24)C(O)Cc2c-3cc(OC)c(OC)c2OC)cc1O                                     ,640.5990000000003 ,3.7163000000000026   ,4.376666666666666
COc1ccc(-c2c3n(c4c(=O)oc5cc(OS(=O)(=O)[O-])c(OC)cc5c24)CCc2cc(OC)c(OC)cc2-3)cc1O                                          ,594.5740000000003 ,4.2168000000000045   ,4.663333333333333
COc1ccc(/C(O)=C/C(=O)C(=O)O)cc1Cc1ccccc1                                                                                  ,312.32099999999997,2.8386000000000013   ,6.82
COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC                                                                      ,396.4390000000002 ,4.458600000000003    ,4.0
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC                                                                             ,354.4020000000001 ,4.016700000000004    ,4.0
COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O                                                                                        ,298.33799999999997,3.1999000000000026   ,4.22
COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1OC                                                                                       ,312.365           ,3.502900000000003    ,4.0
COc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1O                                                                               ,337.331           ,3.5232000000000023   ,5.765000000000001
COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1                                                                             ,336.34700000000004,2.8427000000000016   ,6.135
COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC                                                                           ,366.3730000000001 ,2.851300000000002    ,6.3
COc1ccc(/C=C2\C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1                                                                             ,336.34700000000004,2.8427000000000016   ,6.22
COc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-]                                                                                 ,277.236           ,1.732                ,5.0600000000000005
COc1ccc(C(=O)CC(=O)C(=O)O)cc1Cc1ccccc1                                                                                    ,312.32099999999997,2.512500000000001    ,6.82
COc1ccc(C(=O)Nc2ccc(O)c(-c3nc4ccccc4o3)c2)cc1[N+](=O)[O-]                                                                 ,405.36600000000016,4.369500000000002    ,5.1899999999999995
COc1ccc(CCNC(=O)CC(=O)N/N=C/c2ccco2)cc1OC                                                                                 ,359.3820000000001 ,1.4958999999999998   ,4.05
COc1ccc(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)c(OC)c1                                                                          ,381.34400000000016,1.8543999999999998   ,6.37
COc1ccc(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)cc1                                                                              ,351.3180000000001 ,1.8457999999999999   ,6.25
COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O                                                                                 ,277.236           ,1.7319999999999998   ,4.6850000000000005
COc1ccc(CNC(=O)c2c(O)n(O)c(=O)c3cc([N+](=O)[O-])ccc23)cc1                                                                 ,385.3320000000001 ,1.7911999999999997   ,8.0
COc1ccc(Cc2ccccc2)cc1/C(O)=C/C(=O)C(=O)O                                                                                  ,312.3210000000001 ,2.8385999999999996   ,7.0
COc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1                                                                                ,327.33600000000007,2.1711               ,4.525
COc1ccc(Cn2nnnc2C(=O)/C=C(\O)c2c[nH]c3ccc(Cl)cc23)cc1                                                                     ,409.833           ,3.6465000000000014   ,4.47
COc1ccc(N(CC(=O)N/N=C/c2c(O)ccc3ccccc23)S(C)(=O)=O)cc1Cl                                                                  ,461.92700000000025,3.1237000000000013   ,4.125
COc1ccc(Nc2n[nH]c(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)cc1                                                                       ,425.92300000000006,3.608220000000001    ,4.83
COc1ccc(OC)c(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)c1                                                                          ,381.34400000000005,1.8543999999999994   ,6.11
COc1ccc2c(C(=O)NCc3ccc(F)cc3)c(O)n(O)c(=O)c2c1                                                                            ,358.3250000000001 ,2.0221               ,8.0
COc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1                                                                           ,358.3250000000001 ,1.6058999999999994   ,6.58
COc1ccc2c(c1)C(=O)N1C[S+]([O-])CC1C(=O)S2                                                                                 ,297.35699999999997,0.8581               ,4.07
COc1ccc2c(c1)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1c(C)cc(C)cc1C                                                                    ,393.4390000000002 ,4.332660000000003    ,6.38
COc1ccc2c(c1)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1cc(C)cc(C)c1                                                                     ,379.41200000000015,4.0242400000000025   ,5.96
COc1ccc2oc(=O)c(-c3csc(N/N=C/c4ccccc4O)n3)cc2c1                                                                           ,393.4240000000001 ,4.0767000000000015   ,4.76
COc1cccc(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)c1OC                                                                            ,381.34400000000016,1.8543999999999996   ,6.37
COc1cccc(Nc2n[nH]c(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)c1                                                                       ,425.92300000000006,3.608220000000001    ,4.9399999999999995
COc1cccc(OC)c1CN1C(=O)c2c(c(O)c3nccnc3c2O)C1=O                                                                            ,381.3440000000001 ,1.8543999999999996   ,5.7
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1                         ,543.5250000000003 ,0.0012999999999993017,5.835
COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1ccc(F)cc1                                                                          ,369.34800000000007,3.5465000000000018   ,6.85
COc1ccccc1C(=O)CC(=O)CC(=O)C(=O)O                                                                                         ,264.2329999999999 ,0.8809               ,5.4
COc1ccccc1CN1C(=O)c2c(c(O)c3nccnc3c2O)C1=O                                                                                ,351.31800000000004,1.8458               ,6.09
COc1cnc2c(O)c3c(c(OC)c2c1)CN(Cc1ccc(F)cc1)C3=O                                                                            ,368.36400000000003,3.2527000000000017   ,7.03
C[C@@H](c1ccccc1)N1C(=O)c2c(c(O)c3nccnc3c2O)C1=O                                                                          ,335.3190000000001 ,2.3982000000000006   ,5.69
C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1Oc1c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c2c1=O                                       ,464.3790000000002 ,0.1942999999999998   ,4.695
C[C@@H]1O[C@@H](OC2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)C[C@H](N)[C@@H]1O                             ,529.4980000000004 ,-0.3016999999999999  ,5.515
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,624.5920000000004 ,-1.0159000000000016  ,5.11
C[C@@H]1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)O[C@H](C)[C@@H](C)C(=O)O6)c(O)cc(O)c3c(O)c2C(=O)[C@@H]1C                       ,562.5270000000003 ,4.815700000000007    ,5.285
C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)[C@H](C)OC(=O)/C=C/c1ccc(O)c(O)c1                                                        ,414.41000000000014,3.099000000000003    ,5.11
C[C@H](c1ccccc1)N1C(=O)c2c(c(O)c3nccnc3c2O)C1=O                                                                           ,335.3190000000001 ,2.3982000000000006   ,5.98
C[C@H]1C(=O)c2c(cc(O)c(C3OC(CO)C(O)C(O)C3O)c2O)OC1c1ccc(O)c(O)c1                                                          ,464.4230000000002 ,-0.023600000000000287,4.32
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c(O)c1)c1c(C)n(C)n(-c2ccccc2)c1=O                                                     ,482.5400000000002 ,3.863240000000003    ,4.279999999999999
Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12                                                                                       ,258.229           ,2.3230200000000005   ,5.9475
Cc1cc(C(F)(F)F)cc(-n2nc(NS(=O)(=O)c3cc(C)c(Cl)cc3S)nc2N)n1                                                                ,478.9090000000003 ,3.623040000000002    ,5.115
Cc1cc(C(O)(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O                                                    ,482.44100000000026,3.107460000000001    ,4.5575
Cc1cc(C(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O                                                       ,466.44200000000023,4.003460000000003    ,4.735
Cc1cc(C)c(Cn2cc(C(=O)/C=C(\O)C(=O)O)c3cc(F)ccc32)c(C)c1                                                                   ,381.40300000000013,4.463160000000003    ,5.6
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccc4c(N)c5ccccc5nc34)cc2)n1                                                           ,498.56800000000027,4.4301400000000015   ,4.59
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccn4c(=O)c5ccccc5nc34)cc2)n1                                                          ,500.54000000000025,3.307640000000001    ,4.234999999999999
Cc1cc(Cc2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O                                                                               ,316.309           ,2.701840000000001    ,4.1850000000000005
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c(C(=O)O)c(C)c1O2                                                                       ,358.30200000000013,2.8586600000000004   ,5.0
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CO)c(O)c3c(c1O2)C(O)OC3=O                                                                     ,388.2840000000001 ,1.1972199999999997   ,4.9075
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2                                                      ,472.35800000000023,2.23424              ,5.263333333333333
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65                                            ,504.4500000000004 ,5.081040000000003    ,5.0
Cc1cc(S(=O)(=O)/N=C(\NN)NNc2cccc(C(F)(F)F)n2)c(S)cc1Cl                                                                    ,454.88700000000006,2.47562              ,4.029999999999999
Cc1cc(S(=O)(=O)/N=C(\NN)Nc2ccc(Cl)cc2)c(S)cc1Cl                                                                           ,405.3320000000001 ,3.2106200000000005   ,5.45
Cc1cc(S(=O)(=O)Nc2n[nH]c(-c3ccc(Cl)cn3)n2)c(S)cc1Cl                                                                       ,416.31500000000005,3.5714200000000007   ,5.02
Cc1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccccc3)n2)c(S)cc1Cl                                                                           ,395.89700000000005,3.5996200000000007   ,4.845000000000001
Cc1cc(S(=O)(=O)Nc2nc(N)n(-c3ccccc3)n2)c(S)cc1Cl                                                                           ,395.89700000000005,2.9008200000000004   ,4.925
Cc1cc(S(=O)(=O)Nc2nc(N)n(-c3ccccn3)n2)c(S)cc1Cl                                                                           ,396.8850000000001 ,2.29582              ,4.74
Cc1cc(S(=O)(=O)Nc2nc(N)nc(N(C)C)n2)c(S)cc1Cl                                                                              ,374.879           ,1.5711199999999999   ,4.245
Cc1cc(S(=O)(=O)Nc2nc(N)nc3nc4ccccc4n23)c(S)cc1Cl                                                                          ,420.90700000000004,2.9110200000000006   ,5.0600000000000005
Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc(Cl)cc3)nn2C)c(S)cc1Cl                                                                         ,444.36900000000014,4.263420000000003    ,4.77
Cc1cc(S(=O)(=O)Nc2nc(Nc3ccccc3)nn2C)c(S)cc1Cl                                                                             ,409.9240000000001 ,3.6100200000000013   ,4.68
Cc1cc(S(=O)(=O)Nc2nc3ccccc3[nH]2)c(S)cc1Cl                                                                                ,353.8560000000001 ,3.6142200000000013   ,4.385
Cc1cc(S(=O)(=O)Nc2nc3ccccc3nc2-c2ccc(Br)cc2)c(S)cc1Cl                                                                     ,520.8610000000001 ,6.1106200000000035   ,5.005
Cc1cc(S(=O)(=O)Nc2nc3ccccc3nc2-c2ccc(Cl)cc2)c(S)cc1Cl                                                                     ,476.4100000000002 ,6.001520000000004    ,4.8100000000000005
Cc1cc(S(=O)(=O)Nc2nc3ccccc3nc2-c2cccc([N+](=O)[O-])c2)c(S)cc1Cl                                                           ,486.9620000000002 ,5.256320000000003    ,4.96
Cc1cc(S(=O)(=O)Nc2nnc3c(C(F)(F)F)cc(Cl)cn23)c(S)cc1Cl                                                                     ,457.28600000000006,4.452820000000002    ,4.795
Cc1cc(S(=O)(=O)Nc2nnc3c(Cl)cc(C(F)(F)F)cn23)c(S)cc1Cl                                                                     ,457.28600000000006,4.452820000000002    ,4.715
Cc1cc(S(=O)(=O)Nc2nnc3c4c(C)csc4ncn23)c(S)cc1Cl                                                                           ,425.9480000000001 ,3.6987400000000017   ,5.45
Cc1cc(S(=O)(=O)Nc2nnc3c4ccccc4ccn23)c(S)cc1Cl                                                                             ,404.9040000000001 ,3.9338200000000016   ,4.925
Cc1cc(S(=O)(=O)Nc2nnc3c4scc(C)c4ncn23)c(S)cc1Cl                                                                           ,425.9480000000001 ,3.6987400000000017   ,5.08
Cc1cc(S(=O)(=O)Nc2nnc3cc(C(F)(F)F)cc(C)n23)c(S)cc1Cl                                                                      ,436.86800000000005,4.107840000000001    ,4.845000000000001
Cc1cc(S(=O)(=O)Nc2nnc3ccc4ccccc4n23)c(S)cc1Cl                                                                             ,404.9040000000001 ,3.9338200000000016   ,5.01
Cc1cc(S(=O)(=O)Nc2nnc3cnc4ccccc4n23)c(S)cc1Cl                                                                             ,405.89200000000005,3.3288200000000012   ,4.79
Cc1cc2c(cc1Cl)SC(C1C(=O)NC(=O)NC1=O)NS2(=O)=O                                                                             ,375.81500000000005,0.34071999999999986  ,4.22
Cc1cc2c(cc1Cl)SC(C1C(=O)NC(=S)NC1=O)NS2(=O)=O                                                                             ,391.8830000000001 ,0.5056199999999997   ,4.26
Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccc(C(F)(F)F)cc1                                                                               ,332.32099999999997,5.553640000000004    ,4.68
Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccc(O)c(O)c1                                                                                   ,296.322           ,3.9460400000000027   ,4.64
Cc1cc2cc(O)c(O)cc2c(C)c1-c1cccc(C(F)(F)F)c1                                                                               ,332.32099999999997,5.553640000000004    ,4.89
Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccccc1                                                                                         ,264.32399999999996,4.5348400000000035   ,4.12
Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccccc1C(F)(F)F                                                                                 ,332.32099999999997,5.553640000000005    ,4.66
Cc1cc2nc3nc(N)nc(NS(=O)(=O)c4cc(C)c(Cl)cc4S)n3c2cc1C                                                                      ,448.96100000000024,3.5278600000000004   ,5.3149999999999995
Cc1ccc(-c2c(C)cc3cc(O)c(O)cc3c2C)cc1                                                                                      ,278.351           ,4.843260000000004    ,4.08
Cc1ccc(-c2c(CC(=O)O)c(C)nc3ccc(Br)cc23)cc1                                                                                ,370.24600000000004,4.908240000000004    ,6.46
Cc1ccc(-n2cnnc2NS(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)cc3)c(Cl)cc2S)cc1                                                            ,534.4500000000002 ,5.224320000000003    ,5.4
Cc1ccc(-n2cnnc2NS(=O)(=O)c2cc(C(=O)Nc3ccccc3)c(Cl)cc2S)cc1                                                                ,500.0050000000001 ,4.570920000000004    ,5.109999999999999
Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCc3c[nH]cn3)C2c2ccc(Cl)cc2)cc1                                                                ,435.91100000000006,4.582620000000003    ,4.1
Cc1ccc(C(=O)N/C(=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)C(=O)NCCCO)cc1                                                                ,473.3560000000002 ,4.831320000000004    ,4.07
Cc1ccc(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)cc1                                                                               ,335.3190000000001 ,2.145619999999999    ,5.8
Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1                                                                                 ,311.337           ,2.4709200000000004   ,4.21
Cc1ccc(NC(=O)C(=O)NCc2ccc(/C=N\NC(=O)C(=O)Nc3cc(Cl)ccc3C)o2)cc1C                                                          ,509.9500000000003 ,3.2019600000000015   ,4.16
Cc1ccc(NC(=O)c2cc(S(=O)(=O)Nc3nncn3CC(C)C)c(S)cc2Cl)cc1                                                                   ,480.0150000000002 ,4.237720000000003    ,4.0600000000000005
Cc1ccc(NC(=O)c2cc(S(=O)(=O)Nc3nncn3Cc3ccccc3)c(S)cc2Cl)cc1                                                                ,514.0320000000002 ,4.6300200000000045   ,5.074999999999999
