SMILES
CC(C)(C)OC(=O)NCC#Cc1ccnc(C(C)(C)C)n1
C#CCN(CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C
C#Cc1cccc(NS(=O)(=O)c2ccc(C#N)cc2)c1
CC(C)(C)OC(=O)NC[C@@H]1CCC[C@H](C#CC(=O)O)C1
Cc1cccc(Cl)c1C#CCNC(=O)OC(C)(C)C
FC(F)(F)Oc1cccc(C#CCBr)c1
C#CCNC(=O)OCC1c2ccccc2-c2ccccc21
C#CCNC(=O)CN1C(=O)C(=O)c2cc(Cl)ccc21
O=C(CCl)NCC#Cc1cccc(C(F)(F)F)c1
CCOc1ccc(C#CCNC(=O)OC(C)(C)C)cc1
C#CCCCC(=O)Nc1nnc(S(N)(=O)=O)s1
CCCC(C#C[Si](C)(C)C)N[S+]([O-])C(C)(C)C
CC(C)(C)OC(=O)n1cc(C#CCO)c2ccccc21
ClCC#Cc1ccc(OCCc2ccccc2)cc1
C[Si](C)(C)C#Cc1cc(Br)cnc1O
CC#CCC(NC(C)=O)(C(=O)OCC)C(=O)OCC
C#CCOc1cc(Br)ccc1C(=O)OC
C#CCC1(C(=O)O)CCN(C(=O)OC(C)(C)C)CC1
C#CCC1(C(=O)O)CCCCN1C(=O)OC(C)(C)C
CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](C#CC(=O)O)C1
C#CCNC(=O)C1CCN(C(=O)OC(C)(C)C)CC1
C#CCNC1CCOc2ccc(Br)cc21
C#CCN1C(=O)COc2ccc(Br)cc21
C#CCN1C(=O)c2ccc(C(=O)O)cc2S1(=O)=O
CC1(C)OB(C2(C#C[Si](C)(C)C)CC2)OC1(C)C
C#CCN1C(=O)C(=O)c2cc(Br)ccc21
O=C1c2ccccc2C(=O)N1CC#CBr
FC(F)(F)c1ccc(C#CCBr)cc1
C#Cc1ccc(O[Si](C)(C)C(C)(C)C)c(OC)c1
COc1ccc(C#CCNC(=O)OC(C)(C)C)cc1
CC(C)[Si](C#CBr)(C(C)C)C(C)C
CC(C)C(Br)C(=O)C#C[Si](C)(C)C
Cn1cc(COc2ccc(C#CCCl)cc2)cn1
C#CCOC1(c2ccc(O)cc2)CC(C(=O)OC)C1
CC[Si](C#CC1(Br)CC1)(CC)CC
C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1
C#Cc1ccc(C23OCC(CCC)(CO2)CO3)cc1
C#CCNC(=O)NC1(C(=O)O)CCc2ccccc21
OCc1ccc(C#CI)cc1
C#CCOc1ccccc1I
C#CCOc1ccc(I)cc1
C#CCOc1cccc(I)c1
C#CCO[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O
C#CCCS(=O)(=O)c1ccc(F)c(C(=O)O)c1
CCOC(=O)C#CC(C)(C)NC(=O)OC(C)(C)C
C[Si](C)(C)C#Cc1ccc(Br)cn1
CCOC(C#CB1OC(C)(C)C(C)(C)O1)OCC
C#CC(=O)Nc1cc(OC)c(C(=O)O)cc1Cl
C#CC(Cc1cccc(F)c1)NCc1ccccc1
CC(C)(C)OC(=O)N1CCCC(C#CC(=O)O)C1
C#Cc1cc(N(C)c2ccnc(OC)n2)ccc1C
C#CCC1(C(=O)O)CCCN1C(=O)OC(C)(C)C
CC(C)(C)OC(=O)N1CCC[C@@]1(C)C#CC(=O)O
C#CCC1(C(=O)O)CCN(C(=O)OC(C)(C)C)C1
CC(C)(C)OC(=O)N1CCC[C@]1(C)C#CC(=O)O
CC(C)(C)OC(=O)NC1(C#CC(=O)O)CCCC1
CC(C)(C)OC(=O)N1CCC(C#CC(=O)O)CC1
C#CCN1[C@@H](C)CN(C(=O)OC(C)(C)C)C[C@H]1C
C#CC(C)(C)N1CCN(C(=O)OC(C)(C)C)CC1
C#CCCCC(N)c1ccc(Br)cc1
COC(=O)c1cccc(C#Cc2cccc(N)c2)c1
COC(=O)c1ccc(C#Cc2ccccc2N)cc1
CC(C)(C)OC(=O)NCC#Cc1cccc(F)c1
C#CC(=O)Nc1cc(OC)c(OC)cc1C(=O)O
COC(=O)c1ccc(C#C[Si](C)(C)C)c(O)c1
C#CCCC1(CCI)N=N1
C#CCS(=O)(=O)CCNC(=O)OC(C)(C)C
C#Cc1cnn2c1CN(C(=O)OC(C)(C)C)CC2
C#CC(=O)Nc1ccc(C(=O)NCC(=O)O)cc1
C#CC(=O)Nc1ccc(NC(C)=O)cc1C(=O)O
OCCC#Cc1ccc(CN2CCOCC2)cc1
C#Cc1cccc(NCC(=O)N2CCOCC2)c1
C#Cc1cccc2c1N(C(=O)OC(C)(C)C)CC2
C#Cc1cccc(NC(=O)OCC(F)(F)F)c1
CCOC(=O)CC#CCNC(=O)OC(C)(C)C
C#CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)O
C#CCN1CCN(C(=O)C(C)CSC)CC1
C#CCOC1CCCN(C(=O)OC(C)(C)C)C1
C#CC1(O)CCCN(C(=O)OC(C)(C)C)CC1
C#CC(=O)CCC(CC)NC(=O)OC(C)(C)C
C#C[C@@H]1[C@@H](C)OC(C)(C)N1C(=O)OC(C)(C)C
C#CCC(C)NC(=O)N(CC(=O)[O-])CC(C)C
CC(C)(C)OC(=O)N1CCCC1C#CC(=O)O
CC(C)(C)OC(=O)NC1CC(C#CC(=O)O)C1
CC(C)(C)OC(=O)N1CCC(C#CC(=O)O)C1
CC(C)(C)OC(=O)NC1(C#CC(=O)O)CCC1
C#CCNS(=O)(=O)c1cccc(C(=O)O)c1
C#CCNS(=O)(=O)c1ccc(C(=O)O)cc1
C#CC(=O)Nc1cc2ccccc2cc1C(=O)O
C#CC12CC3CC(CC(Br)(C3)C1)C2
COC(=O)C#Cc1cccc(Br)c1
COC(=O)C#Cc1ccc(Br)cc1
COc1ccc(Cl)cc1C#C[Si](C)(C)C
C#CCNc1nc(Cl)ccc1C(=O)OCC
C#CCCN1CCN(C(=O)OC(C)(C)C)CC1
C#CCN1CCC(NC(=O)OC(C)(C)C)CC1
C#CCN1CCCN(C(=O)OC(C)(C)C)CC1
C#CCN1CCCC(NC(=O)OC(C)(C)C)C1
C#CCNC1CCN(C(=O)OC(C)(C)C)CC1
OCc1ccc(OCC#Cc2ccccc2)cc1
C#CCN1CCN(C(=O)OC(C)(C)C)CC1=O
CC#CCS(=O)(=O)c1cccc(C(=O)O)c1
C#Cc1cccc(NC(=O)CBr)c1
CC(C)(C)OC(=O)NCC#Cc1cccs1
OCC#Cc1csc(CN2CCOCC2)c1
C#CCSCCNc1ncncc1C(=O)O
Nc1cccc(C#Cc2cccc(C(=O)O)c2)c1
Cc1ccc(C(=O)O)cc1C#Cc1cccnc1
C#CCCCCc1cccc(Br)c1
C#Cc1cccc(NC(=O)NC(=O)CCl)c1
C#CC1C2CCCC1N(C(=O)OC(C)(C)C)C2
Cn1cc(C#CCNC(=O)OC(C)(C)C)cn1
C#Cc1ccc(C)c(C(=O)Nc2ccccc2)c1
C#Cc1cc(NC(=O)OC(C)(C)C)ccc1F
FC(F)(F)Oc1ccc(C#CCCl)cc1
C#CCn1ccc2cc(Br)ccc21
O=C1c2ccccc2C(=O)N1CC#CCCl
C#CCn1c(C)cc(C(=O)OC(C)(C)C)c1C
CCCCC(O)(C#C[Si](C)(C)C)CCl
CC(C)[Si](C#CC(F)F)(C(C)C)C(C)C
CC(C)(C)OC(=O)NCC#Cc1ccncc1
C#CCSc1nnc(-c2ccc(O)cc2)o1
C#CCOCCOCCOCCOCCO
C#Cc1cc(F)c(Br)c(F)c1N
C#CCNC(C(=O)O)c1c(C)cc(C)cc1C
C#CCCCCNC(=O)OCc1ccccc1
C#CCn1c(-c2ccccc2)cc2ccccc21
CC(C)(C)OC(=O)NCC#Cc1ccccc1
O=C(O)C#Cc1csc(Br)c1
C#CCN1CCS(=O)(=O)CC1CC(=O)O
C#CCNC(=O)C(C)SCC(N)C(=O)O
C#CCNC(C)c1ccc2c(c1)NC(=O)CO2
Clc1ccc(C#CCBr)cc1
Clc1cccc(C#CCBr)c1
Clc1ccccc1C#CCBr
C#Cc1ccc(N(CCCC)CCCC)cc1
CC(C)(C)OC(=O)NCC#C[Si](C)(C)C
C#CCC(NC(=O)OC(C)(C)C)C(=O)OC
C#CCC(NC(=O)OC(C)(C)C)C(=O)NN
C#CCC(CC(=O)O)NC(=O)OC(C)(C)C
CC#CCC(NC(=O)OC(C)(C)C)C(=O)O
CC#CSc1ccc(Br)cc1
C#CC(=O)c1ccc(Br)cc1F
CC#CC(=O)C(C)O[Si](C)(C)C(C)(C)C
C#CCN1CCN(C(=O)CCSC)CC1
C#CCN(C)CCN(C)C(=O)OC(C)(C)C
C#CP(=O)(c1ccccc1)c1ccccc1
C#CCOc1cnc(Br)cc1C
C[Si](C)(C)C#Cc1cc(Cl)cnc1O
C#C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1OC
C#CC1(O)CCN(C(=O)OC(C)(C)C)CC1
C#CCCC1(O)CN(C(=O)OC(C)(C)C)C1
C#CC1COC(C)(C)N1C(=O)OC(C)(C)C
C#CCC1COCCN1C(=O)OC(C)(C)C
C#CCC1CN(C(=O)OC(C)(C)C)CCO1
C#C[C@@H]1COC(C)(C)N1C(=O)OC(C)(C)C
CC(C)(C)OC(=O)N1CC(C#CC(=O)O)C1
CC(C)(C)OC(=O)NC1(C#CC(=O)O)CC1
C#CC(C)(O)c1ccccc1Br
O=C(O)C#Cc1ccc(Br)cc1
COCCOc1cccc(C#CCCl)c1
C#CCN1CCN(C(=O)OC(C)(C)C)CC1
C#CCN1CCC(NC(=O)OC(C)(C)C)C1
C#CCC1(C(=O)OC(C)(C)C)CCOCC1
CS(=O)(=O)Nc1cccc(C#CCN)c1
C#CCCOS(=O)(=O)c1ccc(C)cc1
OCC#Cc1ccc(Oc2ccccc2)cc1
C#CC(=O)Nc1ccccc1Br
C#CCN1CCC(C(=O)OC(C)(C)C)CC1
C#CCN1CCCCC1C(=O)OC(C)(C)C
C#CC1CCC(NC(=O)OC(C)(C)C)CC1
C#CC1CCN(C(=O)OC(C)(C)C)C(C)C1
C#CCC1CCN(C(=O)OC(C)(C)C)CC1
C#CCC1CCCCN1C(=O)OC(C)(C)C
C#CCN(C)S(=O)(=O)c1ccc(C)cc1
C#CCCCc1cccc(Br)c1
C#CCNC(=O)CI
CC(=O)c1ccc(OCC#CCCl)cc1
C#CCN1CCC(NC2CCOCC2)CC1
O=C(O)c1ccc(C#Cc2ccccc2)cc1
C#CC12CCC1CN(C(=O)OC(C)(C)C)C2
C#CC12CCC(CC1)N2C(=O)OC(C)(C)C
C#CC1CCN(C(=O)OC(C)(C)C)C12CC2
C#CCN1C(=O)COc2cc(F)c(N)cc21
ClCC#Cc1cccc(Cl)c1Cl
C#CC(=O)Nc1cnn(C2CCCCO2)c1
C#CCNC(=O)Nc1cccc([N+](=O)[O-])c1
C#CCNC(=O)Nc1ccccc1[N+](=O)[O-]
C[Si](C)(C)C#CCCCBr
C[Si](C)(C)C#CC(=O)CBr
FC(F)(F)c1ccc(C#CCCl)cc1
C[Si](C)(C)C#CC(O)Cc1ccccc1
C#CC(CC)Oc1ccc(C(=O)OC)cc1
COc1cc(C#CBr)sn1
C#CCN(C(C)=O)c1cccc(C(=O)O)c1
C[Si](C)(C)C#CC1(Br)CC1
OCC#Cc1ccc(OC(F)(F)F)cn1
C#CCN(C)c1nc(Cl)c(CO)s1
ClCC#Cc1cnn(-c2ccccc2)c1
C#CCCN1CCN(S(C)(=O)=O)CC1
C#CCC(C)(C)C(=O)OCc1ccccc1
C#CCNC(=O)Nc1ccc(C(C)=O)cc1
C#CCCCOS(=O)(=O)C(F)(F)F
C#Cc1ccc(Br)cc1Cl
C#CCSCCNC(=O)OC(C)(C)C
C#CC(=O)N1CCc2cc(C(=O)O)ccc21
COc1ccc(Cl)cc1C#CCCl
C[Si](C)(C)C#CCCO[Si](C)(C)C
C#CCCN(CC)CCSC(C)(C)C
C#CCOCCN1CCSC(C)(C)C1
C#Cc1cccc(NCc2cccs2)c1
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)O
C#CCN(CC(=O)O)C(=O)OC(C)(C)C
C#CCC(NC(=O)OC(C)(C)C)C(=O)O
C#CC[C@@H](NC(=O)OC(C)(C)C)C(=O)O
C#CCNC(=O)CNC(=O)OC(C)(C)C
O=C(O)c1coc(C#Cc2ccccc2)c1
C#CCOc1cccnc1Br
OCC#Cc1ccc(Br)cn1
C#CCOc1ccc(Br)nc1
BrCC#CCBr
C#CC1COCCN1C(=O)OC(C)(C)C
C#CC1CN(C(=O)OC(C)(C)C)CCO1
C#CCNc1c(F)cc(C(=O)O)cc1F
C#Cc1ccc(OC)c(Br)c1
C#CCOc1ccc(Br)cc1
C#CCOc1cccc(Br)c1
C#CCOc1ccccc1Br
C#Cc1ccc(Br)cc1OC
C#CCNc1nc(Cl)ccc1C(=O)O
C#CCCN1CCN(CC(C)(C)O)CC1
C#CCC1(C(=O)OC(C)(C)C)CCOC1
C#CCC1(C(=O)OC(C)(C)C)CCCO1
C#CCOc1cccc(S(C)(=O)=O)c1
C#CCS(=O)(=O)c1ccc(CO)cc1
O=C(O)C#CC1CCC2(CC1)OCCO2
C#CCNC(=O)Nc1ccc(F)c(F)c1
C#CC(N)c1ccc(Br)cc1
C#CCOCCI
C[Si](C)(C)C#Cc1ccnc(Cl)c1
C[Si](C)(C)C#Cc1ncccc1Cl
C[Si](C)(C)C#Cc1cncc(Cl)c1
C[Si](C)(C)C#Cc1cnccc1Cl
C#CCn1c(C)cc(C(=O)CCl)c1C
C#CC1CCCN(C(=O)OC(C)(C)C)C1
C#CCCN1CCOC(C)(C(C)(C)C)C1
C#CC1CCCCN1C(=O)OC(C)(C)C
C#CCC1CCCN1C(=O)OC(C)(C)C
C#CCC1CCN(C(=O)OC(C)(C)C)C1
C#CC1CCN(C(=O)OC(C)(C)C)CC1
C#CCN1CCCC1C(=O)OC(C)(C)C
C#CC(=O)Nc1c(C)csc1C(=O)O
C[Si](C)(C)C#Cc1cccc(Cl)c1
CCOC(=O)C#Cc1cccc(Cl)c1
C#CCNC(=O)Nc1ccccc1Cl
C#CCNC(=O)Nc1ccc(Cl)cc1
C#CCNS(=O)(=O)c1ccc(C)cc1
C=CCCCC#C[Si](CC)(CC)CC
C#Cc1cccc(NCc2ccncc2)c1
OCc1cccc(C#Cc2ccccc2)c1
C#Cc1ccc(C(=O)OC(C)(C)C)s1
C#CCCCCI
O=C(CCl)NCC#Cc1ccccc1
C#Cc1cccc(NCc2ccccc2)c1
C#CC12CC(CN1C(=O)OC(C)(C)C)C2
C#CC12CC(NC(=O)OC(C)(C)C)(C1)C2
C#CC(=O)Nc1cccc(F)c1C(=O)O
C[Si](C)(C)C#CCc1ccc(F)cc1
C#CCC1NC(=O)N(C2CCCC2)C1=O
COCCOc1cccc(C#CCO)c1
C#CCNCC(=O)Nc1ccccc1F
C#CCOc1cc(O)cc(O)c1C(C)=O
C#CCn1ccnc1CN1CCOCC1
C#CCOc1ccc(CN)cc1OCC
C#CCn1c2ccccc2c2ccccc21
COC(=O)c1ccc(C#CCCO)cn1
C[Si](C)(C)C#CCCBr
C#CC(=O)Nc1ccc(O)c(C(=O)O)c1
O=C(O)C#CC12CC3CC(CC(C3)C1)C2
C[Si](C)(C)C#Cc1ccc(CN)cc1
C#CCNS(=O)(=O)N1CCNCC1
C#CCNCc1ccc(C(=O)OC)cc1
C#CCNC(=O)c1cccc(C(=O)O)c1
C#CC(=O)Nc1ccc(CC(=O)O)cc1
C#CC(=O)Nc1cccc(C(=O)O)c1C
C#Cc1cccc(NC(=O)CC(=O)O)c1
C#CCNc1nc(Cl)nc(Cl)n1
CC(C)(C)C(C)(O)C#Cc1ccccc1
C#CCNCC(=O)Nc1cccc(C)c1
CC#CCNc1ccc(NC(C)=O)cc1
C#CC(CCC)N[S+]([O-])C(C)(C)C
C#CCCCN1CCS(=O)(=O)CC1
C#Cc1ccc(N(CCC)CCC)cc1
O=C(O)CCCCC#Cc1ccccc1
C#CCON1C(=O)c2ccccc2C1=O
C#CCOc1cccc(C(F)(F)F)n1
OCC#Cc1ccc(Cl)cc1Cl
C#CCN1CCN(C(=O)CCl)CC1
COC(CCC#C[Si](C)(C)C)OC
CC(C)(C)[Si](C)(C)OCC#CCO
C#CCN1CCN(c2ccccc2)CC1
OCc1ccc(C#CC(F)(F)F)cc1
C#CC(O)c1cccc(C(F)(F)F)c1
C#Cc1ccc(C(O)C(F)(F)F)cc1
OC(C#CC(F)(F)F)c1ccccc1
C[Si](C)(C)C#Cc1ccc(C#N)cc1
C#CCCN(C)CCSC(C)(C)C
C#CCCN1CC[S+]([O-])C(C)(C)C1
Nc1cccc(C#Cc2cccs2)c1
C#CCN1CCCC2(CC2)S1(=O)=O
C#CC1(F)CN(C(=O)OC(C)(C)C)C1
C#CCNC(=O)Nc1cccc(C#N)c1
C#CCN1C(=O)Cc2ccccc2C1=O
C#CCCN1C(=O)c2ccccc2C1=O
C#CCn1c(C(=O)O)cc2ccccc21
C#CCNc1ccc(C(F)(F)F)cc1
NCC#Cc1cccc(C(F)(F)F)c1
NCC#Cc1ccc(C(F)(F)F)cc1
C#Cc1ccc(F)c(Br)c1
C[Si](C)(C)C#CC1(O)CCOCC1
C#CCCCOCC(=O)OC(C)(C)C
C#CC(=O)c1ccc(C(F)(F)F)cc1
C#CC(=O)c1cccc(C(F)(F)F)c1
BrC#CCBr
C#CCCN1CCSC(C(C)C)C1
C#CCN1CCSC(CC)(CC)C1
C#CCCCN1CCSC(C)(C)C1
C#CCCN1CCCC(CO)(OC)C1
C#CCn1cnc(-c2ccccc2)c1N
C#CC1(O)CN(C(=O)OC(C)(C)C)C1
C#Cc1cccc(NCc2ccco2)c1
OCCC#Cc1ccc2ccccc2n1
C#CC1(O)CCN(C(C)C(=O)O)CC1
C#CC(=O)CN(C)C(=O)OC(C)(C)C
COc1ccc(Cl)cc1C#CCO
C[Si](C)(C)C#Cc1csc(N)n1
C#CCNCc1ccc2ccccc2n1
C#CCC1(C(=O)OCC)CCCCO1
CCOC(C#CC(F)(F)F)OCC
C#CC(O)(C(=O)OCC)C(F)(F)F
CC#Cc1ccc(Br)nc1
C#Cc1cncc(Br)c1C
C#CCNC(=O)c1ccc(Cl)nn1
COC(=O)C#Cc1ccc(Cl)cn1
C#CCCN1CCCC(O)(CCC)C1
C#CCCN1CC(C)(C)OC(C)(C)C1
C#CC1(N(CC)CCO)CCCCC1
C#CCNC(=O)C(C)N1CCNCC1
C#CC1CCN(C(=O)OC(C)(C)C)C1
C#CC1CCCN1C(=O)OC(C)(C)C
C#CCN1CCC(C(=O)OCC)CC1
C#CC1(C)CN(C(=O)OC(C)(C)C)C1
C#CCC1(C(=O)OCC)CCNCC1
C#CCC1CN(C(=O)OC(C)(C)C)C1
C#CCN(CC(N)=O)C1CCNCC1
C#CCCN1CCCC2(C1)OCCO2
C#CCNS(=O)(=O)c1ccccc1
C#Cc1nc(CC(=O)OC)sc1C
C#CC(=O)N1CCC(C)(C(=O)O)CC1
C#CC(Cc1ccc(F)cc1F)NC
C#Cc1ccc(CBr)cc1
C#Cc1ccc(Br)cc1C
C#CCNC(=O)c1cccnc1Cl
C#CCNC(=O)c1ccc(Cl)nc1
C#CCNC(=O)c1ccnc(Cl)c1
C#CCNC(=O)NC1CCCCCC1
CC1CCC(=O)N1CC#CCN(C)C
Nc1cccc(C#Cc2ccccn2)c1
Oc1ccc(C#Cc2ccccc2)cc1
C#CCNC(=O)CN1CCCNCC1
C#CCN(C)Cc1ccccc1Cl
C#CCCCI
C#Cc1cccc(NC(=O)CCl)c1
C#Cc1ccc(NC(=O)CCl)cc1
N#Cc1cc(F)cc(C#CCCl)c1
C#CCCCCC(=O)N1CCCCC1
C#CCn1ccc(CNCCOC)n1
Nc1cccc(C#Cc2ccccc2)c1
Nc1ccccc1C#Cc1ccccc1
C#Cc1cc(N)cc(P(C)(C)=O)c1
C#CCC(C(=O)O)N1C(=O)C=CC1=O
C#CC(=O)Nc1cnn(CC(=O)O)c1
C#CCSc1cccc(C(=O)O)c1
C#CCCC(O)Cc1ccc(F)cc1
C#CCNC(=O)Nc1ccccc1F
CC1(C)OB(C#CC2CC2)OC1(C)C
C[Si](C)(C)C#Cc1ccnc(N)n1
C#CC(=O)N1CCC2(CCCC2)CC1
C#Cc1cccc(NC(=S)NN)c1
C#CCNC(C)Cc1cccc(F)c1
C#CCOc1cc(CN)ccc1OC
C#CCNc1ncc(C(=O)O)c(C)n1
C[Si](C)(C)C#CCBr
C#Cc1cc(C(=O)O)nc(C(=O)O)c1
C#CCNc1ccc(Cl)cc1C#N
C[Si](C)(C)C#Cc1ccccc1O
C#CC(C)(C)Oc1ccc(CO)cc1
CC#CCOc1ccc(C(C)O)cc1
C#CCOc1ccc(C(O)CC)cc1
C#CC(CC)Oc1ccc(CO)cc1
C#CCC(N)C(=O)NS(C)(=O)=O
C#CCCOc1ccc(C(=O)O)cc1
C#CC(=O)Nc1ccc(OC)c(N)c1
COC(=O)c1cccc(C#CCO)c1
C#CCNc1ncccc1C(=O)OC
C#CCCNC(=O)CBr
C#CCNC(=O)OCc1ccccc1
C#Cc1cccc(NC(C)C(=O)O)c1
C#CC(=O)Nc1ccc(C(=O)O)cc1
C#CCCCCCCBr
C#Cc1c(F)c(F)c(N)c(F)c1F
CC(Cl)C(=O)C#C[Si](C)(C)C
C#CCOc1ccc(C(C)(C)C)cc1
C#CC(O)c1ccc(C(C)(C)C)cc1
C#CCCC(O)CCc1ccccc1
C#CCn1ccnc1-c1cccs1
C#CCNC(=O)Nc1ccc(C)cc1
C#Cc1cccc(NC(=O)CNC)c1
C#CCNC(=O)Nc1cccc(C)c1
C#Cc1cccc(NCC(=O)NC)c1
C#CCCNC(=O)c1ccccc1N
C#CCC(C)NC(=O)c1cccnc1
C#CCC(CC(=O)O)c1ccccc1
CCOC(=O)C#CCc1ccccc1
C#CCOCCOCCOCCO
C#CCCc1ccc(C(=O)OC)cc1
O=C(O)CCCC#Cc1ccccc1
C#CCOS(=O)(=O)C(F)(F)F
C#Cc1ccc(F)c(C(F)(F)F)c1
C#Cc1cnc(OC(F)(F)F)cn1
C#CC(CC)(CC)NC(=O)CCl
C#CCN(C)C(C)Cc1ccccc1
C#CCN1CCS(=O)(=O)CC1C
C#CCN1CCCS(=O)(=O)CC1
C#CC(C)(C)NS(=O)(=O)C1CC1
C#CC1CCN(S(C)(=O)=O)CC1
C#CC(=O)N1CCS(=O)(=O)CC1
C#CCC1(CBr)CCC1
C#Cc1ccc(OC(F)(F)F)cn1
COCC(O)CC#C[Si](C)(C)C
C#Cc1ccc(OC2CCCC2)cc1
C#CC(=O)c1ccc(C(C)(C)C)cc1
CCOC(C#CCC(C)O)OCC
C=CC#CC(C)(C)c1ccc(O)cc1
C#Cc1ccc(C2CC2C(=O)O)cc1
C#CC12C3C4C1C1C2C3C41C(=O)OC
O=C(O)c1ccccc1C#CC1CC1
O=C(O)c1ccc(C#CC2CC2)cc1
O=C(O)c1cccc(C#CC2CC2)c1
C#CCCN(CC)CCSCC
C#CCCSCCN(CC)CC
C#CCNC1CCCc2ccccc21
C#CC1CCN(Cc2ccccc2)C1
C=CCN(C)CC#Cc1ccccc1
C#CCN1C(=O)C(=O)c2ccccc21
C#CCN1C(=O)c2ccccc2C1=O
COC(=O)C#Cc1ccc(C#N)cc1
ClCC#Cc1cccc(Cl)c1
ClCC#Cc1ccccc1Cl
C#CCn1cc(Br)cn1
ClCC#Cc1ccc(Cl)cc1
CC(O)CCCC#C[Si](C)(C)C
C#CCCO[Si](C)(C)C(C)(C)C
CC(O)C(C)(C)C#C[Si](C)(C)C
C#Cc1ccc(-c2ccccc2)s1
C#CCn1cnc2cc(C)c(C)cc21
C#CC(O)c1ccc(Cl)cc1F
C#CCn1ncc2ccccc2c1=O
C#CCNC(=O)c1cccc(C#N)c1
