SMILES                                                                                                                        ,MolWt             ,MolLogP           ,pChEMBL Value
CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2                                               ,563.6950000000002 ,4.189900000000003 ,4.52
CCCN1C(=O)[C@H](CC(C)C)NC(=O)C12CCN(CCCCCCc1ccccc1)CC2                                                                        ,441.6600000000003 ,4.407200000000003 ,5.7
CCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCCCCCc1ccccc1)CC2                                                                     ,481.72500000000036,5.331500000000005 ,6.365
CCCN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O                                                           ,526.1250000000003 ,5.213540000000005 ,8.006666666666666
CCCNC(=O)N(CCCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nnc1C(C)C)C2)c1ccccc1                                                             ,452.64700000000016,4.8941200000000045,6.57
CCCOC1CN(S(=O)(=O)C2CC2)CCC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2                                                           ,547.7660000000002 ,3.1634400000000023,7.1
CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                    ,618.838           ,6.816000000000008 ,9.1
CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                       ,604.811           ,6.425900000000007 ,9.1
CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                    ,644.8760000000001 ,7.350200000000009 ,9.15
CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                 ,618.838           ,6.816000000000008 ,8.96
CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                  ,618.838           ,6.816000000000008 ,8.92
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cc(C(F)(F)F)ccc2NC(=O)NCC)C1=O                                          ,553.6700000000001 ,4.855100000000004 ,8.47
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O                                                  ,491.6020000000001 ,5.339000000000006 ,8.495
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(Cl)cc23)C1=O                                                        ,458.05000000000007,4.973600000000005 ,7.66
CCCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1                                           ,596.8600000000002 ,7.006800000000008 ,8.05
CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                              ,582.8330000000003 ,6.812400000000007 ,8.34
CCCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                             ,596.8600000000004 ,7.006800000000008 ,9.22
CCN(C(=O)Cc1ccc(C#N)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                       ,465.6410000000002 ,5.635880000000006 ,7.18
CCN(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                       ,543.6740000000002 ,5.997000000000006 ,9.32
CCN(C(=O)Cc1ccc(C)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                              ,489.70400000000035,5.286620000000005 ,8.43
CCN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                         ,544.5670000000002 ,6.285000000000007 ,10.3
CCN(C(=O)Cc1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                             ,510.12200000000036,5.631600000000006 ,9.47
CCN(C(=O)Cc1ccc(Cl)cc1Cl)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                           ,544.5670000000002 ,6.285000000000007 ,8.63
CCN(C(=O)Cc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                              ,493.6670000000003 ,5.117300000000005 ,9.03
CCN(C(=O)Cc1ccc(OC(F)(F)F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                 ,524.6270000000002 ,6.662800000000007 ,6.51
CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                             ,505.7030000000003 ,4.986800000000004 ,8.3
CCN(C(=O)Cc1ccc(OC)cc1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1                                              ,517.7140000000004 ,5.129300000000005 ,7.85
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                     ,553.7690000000002 ,4.381700000000003 ,10.15
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1                                                        ,587.6130000000002 ,6.474500000000008 ,6.12
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(Cl)cc2)c2cccc(F)c2)CC1                                                         ,571.1580000000002 ,5.960200000000007 ,7.72
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1                                                          ,554.7030000000002 ,5.445900000000006 ,6.11
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(N)cc2)c2cccc(F)c2)CC1                                                          ,551.7280000000002 ,4.889000000000004 ,6.98
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(=O)OC(C)(C)C)cc2)c2cccc(F)c2)CC1                                            ,651.8450000000003 ,6.6538000000000075,7.05
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1                                                    ,593.7650000000002 ,5.2652000000000045,8.1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NS(C)(=O)=O)cc2)c2cccc(F)c2)CC1                                                ,629.8200000000002 ,4.678300000000005 ,8.04
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C(C)=O)CC2)CC1                                                        ,567.7960000000002 ,4.377900000000004 ,7.43
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C)CC2)CC1                                                             ,539.7860000000003 ,4.461200000000004 ,6.9
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1                                                     ,615.8840000000001 ,6.031600000000007 ,8.05
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1                                            ,671.8480000000001 ,4.723500000000005 ,8.27
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1                                                   ,617.8779999999999 ,4.181100000000003 ,8.62
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1                                                        ,567.7960000000002 ,4.377900000000004 ,7.08
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C)CC2)CC1                                                             ,539.7860000000003 ,4.808800000000005 ,6.47
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(Cc3ccccc3)CC2)CC1                                                     ,615.8840000000001 ,6.031600000000007 ,6.79
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C(C)=O)CC2)CC1                                                        ,568.7840000000001 ,3.2410000000000023,6.64
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C)CC2)CC1                                                             ,540.7740000000002 ,3.324300000000002 ,6.44
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(=O)(=O)CC)CC2)CC1                                                   ,618.866           ,3.044200000000002 ,7.82
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(C)(=O)=O)CC2)CC1                                                    ,604.839           ,2.6541000000000023,7.41
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1                                                   ,620.8350000000002 ,5.038200000000005 ,8.51
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1                                                      ,602.8450000000001 ,4.899100000000005 ,8.3
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(-c3ccccc3)cc2)CC1                                                     ,594.8210000000003 ,6.834700000000008 ,7.07
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(=O)OC)cc2)CC1                                                       ,576.7590000000002 ,4.954300000000005 ,8.15
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1                                                      ,586.7200000000003 ,6.186500000000008 ,8.64
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(N)=O)cc2)CC1                                                        ,561.7480000000003 ,4.266600000000003 ,6.58
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1                                                             ,532.7500000000002 ,5.476120000000006 ,7.55
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1                                                        ,587.6130000000002 ,6.474500000000008 ,7.11
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(Cl)cc2)CC1                                                            ,553.1680000000001 ,5.821100000000007 ,8.07
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(F)cc2)CC1                                                             ,536.7130000000002 ,5.306800000000005 ,6.51
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(N)cc2)CC1                                                             ,533.7380000000002 ,4.749900000000004 ,6.7
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1                                                ,617.8560000000001 ,6.1523000000000065,7.66
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1                                               ,651.8730000000002 ,6.348900000000007 ,8.23
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)c3ccccc3)cc2)CC1                                                ,637.8460000000002 ,6.420000000000007 ,6.89
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1                                                       ,575.7750000000002 ,5.1261000000000045,7.58
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NOC(C)(C)C)cc2)CC1                                                    ,605.8450000000001 ,6.3097000000000065,6.7
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)CC1                                           ,687.9280000000001 ,6.109600000000007 ,7.96
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1                                            ,673.9010000000002 ,5.968500000000006 ,6.13
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1                                                   ,611.8300000000002 ,4.539200000000004 ,7.6850000000000005
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(OC)cc2)CC1                                                            ,548.7490000000003 ,5.176300000000006 ,8.2
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1                                                    ,596.8150000000002 ,4.571200000000005 ,8.77
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(SC)cc2)CC1                                                            ,564.8170000000002 ,5.889600000000007 ,7.92
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2cccc(Cl)c2)CC1                                                            ,553.1680000000001 ,5.821100000000007 ,7.24
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                ,518.7230000000003 ,5.167700000000005 ,7.4350000000000005
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                        ,656.2860000000001 ,4.583500000000004 ,9.16
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCC(S(C)(=O)=O)CC2)CC1                                         ,638.8430000000001 ,5.001000000000005 ,9.77
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                         ,639.831           ,4.069200000000003 ,9.375
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1                                         ,640.8190000000001 ,2.9323000000000015,5.43
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1                                            ,614.8050000000002 ,4.710300000000005 ,7.34
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(OC)cc2)c2ccc(S(C)(=O)=O)cc2)CC1                                           ,626.8410000000002 ,4.579800000000004 ,6.88
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1                                         ,632.7950000000003 ,4.8494000000000055,7.4
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                     ,671.848           ,4.8098000000000045,8.46
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                            ,617.878           ,4.099420000000003 ,9.36
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                           ,638.296           ,4.444400000000004 ,9.26
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                            ,621.841           ,3.930100000000003 ,9.17
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(OC)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                           ,633.8770000000001 ,3.7996000000000034,8.3
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(S(C)(=O)=O)c2)C2CCN(S(C)(=O)=O)CC2)CC1                                   ,681.9429999999999 ,3.1945000000000023,6.1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1                                               ,603.8510000000001 ,3.791000000000003 ,8.96
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1                                        ,658.8090000000002 ,3.544100000000003 ,8.8
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1                                       ,672.8360000000001 ,3.5866000000000025,8.05
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1                                               ,596.8150000000002 ,4.571200000000005 ,9.12
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2c(F)cccc2F)CC1                                            ,632.7950000000003 ,4.8494000000000055,6.25
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1                                       ,650.7850000000003 ,4.9885000000000055,7.6
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1                                         ,649.2500000000002 ,5.363700000000006 ,8.96
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)ccc2F)CC1                                            ,632.7950000000003 ,4.8494000000000055,7.5
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2ccc(F)c(F)c2)CC1                                          ,632.7950000000003 ,4.8494000000000055,7.68
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C#N)c2)CC1                                           ,621.8250000000002 ,4.442880000000004 ,7.25
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(C)(C)C)c2)CC1                                      ,652.9230000000001 ,5.868700000000007 ,6.3
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(C)C)c2)CC1                                         ,638.8960000000002 ,5.6946000000000065,6.96
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(F)(F)F)c2)CC1                                      ,664.8120000000004 ,5.590000000000006 ,7.7
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1                                            ,631.2600000000002 ,5.224600000000006 ,9.0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1                                             ,614.8050000000003 ,4.710300000000005 ,9.66
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2F)CC1                                            ,632.7950000000003 ,4.8494000000000055,7.7
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(OC)c2)CC1                                            ,626.8410000000002 ,4.579800000000004 ,7.6
CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                ,519.7110000000002 ,4.4116000000000035,7.42
CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                              ,485.6280000000002 ,5.672400000000006 ,6.96
CCN(C(=O)Cc1cccc(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                             ,510.12200000000036,5.631600000000006 ,8.81
CCN(C(=O)Cc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                                 ,475.6770000000003 ,4.978200000000005 ,7.87
CCN(C(=O)Cc1ccccc1OC)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                               ,505.7030000000003 ,4.986800000000005 ,7.75
CCN(C(=O)N(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                              ,490.69200000000035,5.465300000000005 ,5.19
CCN(C(=O)NC(C)c1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                        ,469.6730000000003 ,6.465700000000007 ,5.27
CCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                     ,486.6820000000002 ,3.6067000000000027,6.92
CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                       ,485.67200000000025,5.913300000000007 ,7.38
CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                               ,533.7380000000002 ,5.308200000000006 ,7.31
CCN(C(=O)NCc1cccc(C)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                        ,469.67300000000023,6.213120000000007 ,7.46
CCN(C(=O)NCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                                ,490.69200000000035,5.118700000000005 ,9.8
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                             ,562.7800000000001 ,5.177100000000005 ,7.0
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                           ,455.6460000000002 ,5.904700000000006 ,7.21
CCN(C(=O)Nc1ccc(C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                         ,455.6460000000002 ,6.535420000000007 ,6.5
CCN(C(=O)OC(C)(C)C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                          ,529.747           ,5.202400000000005 ,7.546666666666667
CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1                                                             ,522.1110000000001 ,4.6871000000000045,7.4
CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                 ,487.66600000000017,4.033700000000003 ,7.4
CCN(C(=O)OCC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                         ,569.812           ,5.9842000000000075,7.82
CCN(C(=O)OCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                                ,491.6760000000004 ,5.545700000000005 ,8.5
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                          ,576.8030000000002 ,6.710000000000008 ,5.17
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                             ,562.7760000000002 ,6.3215000000000074,4.62
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2cccc(Cl)c2)CC1                                       ,670.2540000000001 ,6.755300000000007 ,7.11
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2ccccc2)CC1                                           ,635.8090000000002 ,6.101900000000006 ,8.4
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                             ,562.7760000000002 ,6.535900000000008 ,5.07
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2cccc(Cl)c2)CC1                                          ,656.2270000000001 ,6.581200000000007 ,8.7
CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2ccccc2)CC1                                              ,621.7820000000002 ,5.927800000000006 ,7.89
CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1                                                     ,598.2090000000001 ,6.257500000000007 ,8.66
CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                         ,563.7640000000001 ,5.604100000000006 ,8.5625
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@@H]2[C@@H](c3ccccc3)CN3OC4(CCCCC4)C[C@@H]23)CC1                                                 ,531.7410000000003 ,6.2319000000000075,7.07
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@@H]2[C@@H](c3ccccc3)CN3O[C@H](c4ccccc4)C[C@@H]23)CC1                                            ,539.7200000000001 ,6.270300000000009 ,7.34
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1                                                         ,517.7140000000004 ,5.541900000000006 ,8.7
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                                        ,531.7410000000003 ,5.932000000000007 ,8.4
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1                                                  ,575.7530000000002 ,6.818700000000008 ,8.4
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1                                                        ,525.6930000000002 ,5.665500000000006 ,8.3
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1                                                      ,560.1380000000001 ,6.318900000000007 ,8.7
